OrderID,CustomerID,ProductID,Quantity,Date and time of purchase,Delivery time,Delivery Status
9744,139,50,1,10-08-2024 08:02,17-08-2024 08:02,Delivered
9745,102,17,1,03-06-2024 12:37,10-06-2024 12:37,Delivered
9746,101,69,4,28-02-2024 13:51,03-03-2024 13:51,Delivered
9747,207,6,5,09-05-2024 13:10,16-05-2024 13:10,Delivered
9748,333,32,4,16-01-2024 07:32,,Cancelled
9749,17,8,2,10-05-2024 10:17,13-05-2024 10:17,Delivered
9750,408,2,4,30-04-2024 16:50,05-05-2024 16:50,Delivered
9751,172,40,3,28-07-2024 00:14,01-08-2024 00:14,Delivered
9752,272,16,3,18-01-2024 07:44,20-01-2024 07:44,Delivered
9753,158,32,4,26-01-2024 17:05,02-02-2024 17:05,Delivered
9754,18,48,5,07-02-2024 07:23,09-02-2024 07:23,Delivered
9755,57,12,5,22-04-2024 07:45,28-04-2024 07:45,Delivered
9756,297,73,3,01-07-2024 02:57,05-07-2024 02:57,Delivered
9757,430,42,5,14-06-2024 09:30,18-06-2024 09:30,Delivered
9758,192,38,4,29-09-2024 06:28,,Cancelled
9759,444,54,2,09-09-2024 20:58,,Cancelled
9760,432,30,2,23-03-2024 14:04,28-03-2024 14:04,Delivered
9761,442,78,2,09-03-2024 12:08,13-03-2024 12:08,Delivered
9762,405,3,1,16-04-2024 11:25,18-04-2024 11:25,Delivered
9763,337,43,3,03-01-2024 18:41,07-01-2024 18:41,Delivered
9764,417,53,5,23-05-2024 09:44,25-05-2024 09:44,Delivered
9765,302,78,5,28-09-2024 06:41,,Cancelled
9766,184,20,2,01-01-2024 05:13,,Cancelled
9767,109,75,2,26-08-2024 00:15,30-08-2024 00:15,Delivered
9768,343,62,3,28-09-2024 02:35,02-10-2024 02:35,Delivered
9769,376,57,1,06-07-2024 10:07,13-07-2024 10:07,Delivered
9770,319,78,4,29-04-2024 09:47,01-05-2024 09:47,Delivered
9771,162,70,3,18-02-2024 06:24,22-02-2024 06:24,Delivered
9772,395,42,4,29-10-2024 14:32,02-11-2024 14:32,Delivered
9773,200,21,4,27-10-2024 11:48,01-11-2024 11:48,Delivered
9774,252,2,2,21-04-2024 15:04,24-04-2024 15:04,Delivered
9775,110,20,4,05-01-2024 18:25,10-01-2024 18:25,Delivered
9776,221,44,2,27-05-2024 05:14,,Cancelled
9777,189,33,3,13-08-2024 14:24,,Cancelled
9778,100,57,5,16-10-2024 01:45,23-10-2024 01:45,Delivered
9779,83,46,5,08-02-2024 11:12,,Cancelled
9780,258,39,4,09-06-2024 16:29,12-06-2024 16:29,Delivered
9781,164,66,3,04-10-2024 11:24,,Cancelled
9782,349,6,2,02-06-2024 06:36,08-06-2024 06:36,Delivered
9783,44,31,4,19-02-2024 19:40,22-02-2024 19:40,Delivered
9784,230,72,1,30-05-2024 02:14,06-06-2024 02:14,Delivered
9785,174,25,1,08-09-2024 08:15,,Cancelled
9786,186,24,3,23-01-2024 19:24,29-01-2024 19:24,Delivered
9787,169,19,3,30-10-2024 20:12,05-11-2024 20:12,Delivered
9788,318,6,3,09-01-2024 16:49,,Cancelled
9789,400,35,5,08-08-2024 03:35,10-08-2024 03:35,Delivered
9790,101,35,3,29-07-2024 05:17,04-08-2024 05:17,Delivered
9791,150,73,3,26-05-2024 19:02,,Cancelled
9792,3,40,3,20-09-2024 16:18,23-09-2024 16:18,Delivered
9793,408,63,4,27-05-2024 06:30,02-06-2024 06:30,Delivered
9794,218,61,4,23-07-2024 23:14,,Cancelled
9795,437,55,3,07-02-2024 21:19,11-02-2024 21:19,Delivered
9796,315,28,3,11-04-2024 09:53,14-04-2024 09:53,Delivered
9797,332,24,2,06-10-2024 22:50,,Cancelled
9798,328,73,2,27-05-2024 13:50,31-05-2024 13:50,Delivered
9799,324,41,2,15-07-2024 09:45,19-07-2024 09:45,Delivered
9800,363,24,4,21-05-2024 10:07,26-05-2024 10:07,Delivered
9801,180,4,4,25-05-2024 19:15,31-05-2024 19:15,Delivered
9802,74,26,3,10-08-2024 18:49,15-08-2024 18:49,Delivered
9803,5,36,3,12-02-2024 05:15,,Cancelled
9804,316,73,2,11-09-2024 11:03,15-09-2024 11:03,Delivered
9805,244,40,3,11-09-2024 22:33,,Cancelled
9806,354,42,3,18-01-2024 16:20,25-01-2024 16:20,Delivered
9807,138,15,5,05-04-2024 05:11,11-04-2024 05:11,Delivered
9808,335,50,1,06-01-2024 14:23,10-01-2024 14:23,Delivered
9809,191,5,3,19-04-2024 17:10,,Cancelled
9810,137,59,4,14-08-2024 20:46,,Cancelled
9811,188,9,2,27-10-2024 05:36,01-11-2024 05:36,Delivered
9812,300,64,2,28-04-2024 18:45,30-04-2024 18:45,Delivered
9813,348,41,4,28-05-2024 22:47,,Cancelled
9814,234,8,5,28-05-2024 18:55,,Cancelled
9815,187,71,5,23-08-2024 12:51,,Cancelled
9816,120,54,4,17-06-2024 20:37,21-06-2024 20:37,Delivered
9817,300,47,1,30-06-2024 08:59,03-07-2024 08:59,Delivered
9818,66,46,5,01-03-2024 19:43,08-03-2024 19:43,Delivered
9819,266,16,4,12-09-2024 13:23,,Cancelled
9820,372,46,2,29-06-2024 08:07,01-07-2024 08:07,Delivered
9821,378,21,3,06-03-2024 08:18,13-03-2024 08:18,Delivered
9822,457,10,2,16-04-2024 17:05,19-04-2024 17:05,Delivered
9823,191,29,3,01-01-2024 06:28,08-01-2024 06:28,Delivered
9824,44,75,3,25-09-2024 23:46,30-09-2024 23:46,Delivered
9825,334,44,5,26-09-2024 14:51,,Cancelled
9826,437,2,2,14-07-2024 12:46,18-07-2024 12:46,Delivered
9827,134,22,2,24-07-2024 02:57,26-07-2024 02:57,Delivered
9828,318,78,1,26-03-2024 22:03,,Cancelled
9829,418,7,2,24-08-2024 08:40,,Cancelled
9830,2,48,1,04-10-2024 18:16,06-10-2024 18:16,Delivered
9831,53,37,4,20-06-2024 11:20,26-06-2024 11:20,Delivered
9832,25,54,5,01-05-2024 04:41,,Cancelled
9833,224,52,5,10-02-2024 16:18,15-02-2024 16:18,Delivered
9834,239,25,2,28-03-2024 22:46,04-04-2024 22:46,Delivered
9835,280,19,2,23-09-2024 00:16,,Cancelled
9836,149,26,3,02-02-2024 12:20,,Cancelled
9837,450,17,2,07-03-2024 12:44,,Cancelled
9838,172,56,1,30-08-2024 03:55,06-09-2024 03:55,Delivered
9839,108,11,1,22-09-2024 15:47,26-09-2024 15:47,Delivered
9840,35,20,1,04-04-2024 11:35,06-04-2024 11:35,Delivered
9841,76,37,5,11-02-2024 09:05,,Cancelled
9842,412,35,4,20-02-2024 19:53,24-02-2024 19:53,Delivered
9843,434,38,4,26-07-2024 15:31,30-07-2024 15:31,Delivered
9844,407,55,5,23-10-2024 23:09,,Cancelled
9845,32,64,1,24-06-2024 05:08,,Cancelled
9846,182,40,5,25-05-2024 13:09,31-05-2024 13:09,Delivered
9847,146,23,4,01-01-2024 14:31,08-01-2024 14:31,Delivered
9848,419,78,4,15-05-2024 07:11,21-05-2024 07:11,Delivered
9849,289,12,1,01-09-2024 13:31,,Cancelled
9850,387,21,4,07-05-2024 22:24,09-05-2024 22:24,Delivered
9851,153,76,5,21-08-2024 22:49,28-08-2024 22:49,Delivered
9852,360,6,3,28-01-2024 23:23,04-02-2024 23:23,Delivered
9853,247,31,2,11-01-2024 17:43,13-01-2024 17:43,Delivered
9854,194,68,3,03-03-2024 00:17,10-03-2024 00:17,Delivered
9855,268,79,4,13-09-2024 19:06,,Cancelled
9856,85,60,2,14-08-2024 04:53,20-08-2024 04:53,Delivered
9857,85,62,3,07-07-2024 11:03,10-07-2024 11:03,Delivered
9858,32,17,5,17-03-2024 13:25,19-03-2024 13:25,Delivered
9859,260,47,4,29-10-2024 17:56,02-11-2024 17:56,Delivered
9860,450,76,5,28-03-2024 05:52,03-04-2024 05:52,Delivered
9861,118,23,4,29-09-2024 09:38,03-10-2024 09:38,Delivered
9862,203,53,4,03-05-2024 06:03,08-05-2024 06:03,Delivered
9863,79,3,2,01-03-2024 09:37,06-03-2024 09:37,Delivered
9864,440,35,5,04-11-2024 18:47,08-11-2024 18:47,Delivered
9865,439,64,2,23-02-2024 17:39,27-02-2024 17:39,Delivered
9866,289,45,5,26-10-2024 00:11,28-10-2024 00:11,Delivered
9867,57,59,2,25-03-2024 09:27,27-03-2024 09:27,Delivered
9868,456,49,5,16-08-2024 05:52,18-08-2024 05:52,Delivered
9869,25,3,5,18-05-2024 13:22,23-05-2024 13:22,Delivered
9870,288,67,3,20-02-2024 17:32,24-02-2024 17:32,Delivered
9871,427,31,1,28-02-2024 10:40,,Cancelled
9872,407,69,2,10-10-2024 05:32,16-10-2024 05:32,Delivered
9873,110,42,2,15-02-2024 12:56,22-02-2024 12:56,Delivered
9874,112,1,3,25-09-2024 06:59,27-09-2024 06:59,Delivered
9875,412,54,1,18-05-2024 20:51,22-05-2024 20:51,Delivered
9876,199,6,1,22-04-2024 09:09,,Cancelled
9877,338,73,1,29-01-2024 20:52,,Cancelled
9878,257,45,4,03-01-2024 06:56,05-01-2024 06:56,Delivered
9879,4,62,5,05-01-2024 00:16,,Cancelled
9880,367,7,5,27-08-2024 19:40,29-08-2024 19:40,Delivered
9881,208,42,5,27-10-2024 01:14,31-10-2024 01:14,Delivered
9882,442,75,3,22-09-2024 19:41,,Cancelled
9883,296,33,3,05-02-2024 08:51,07-02-2024 08:51,Delivered
9884,235,17,5,08-01-2024 19:32,11-01-2024 19:32,Delivered
9885,17,6,5,22-10-2024 05:25,,Cancelled
9886,363,20,3,03-08-2024 16:28,,Cancelled
9887,50,35,5,01-02-2024 07:01,,Cancelled
9888,203,59,3,06-11-2024 03:23,13-11-2024 03:23,Delivered
9889,199,4,3,22-10-2024 00:58,,Cancelled
9890,84,63,3,05-04-2024 04:28,11-04-2024 04:28,Delivered
9891,317,4,3,28-10-2024 13:06,,Cancelled
9892,341,14,2,15-10-2024 19:23,19-10-2024 19:23,Delivered
9893,63,39,2,19-10-2024 06:18,24-10-2024 06:18,Delivered
9894,337,50,5,29-04-2024 03:15,02-05-2024 03:15,Delivered
9895,453,68,4,07-08-2024 09:06,14-08-2024 09:06,Delivered
9896,303,25,5,23-10-2024 22:03,26-10-2024 22:03,Delivered
9897,39,48,1,12-05-2024 20:31,,Cancelled
9898,132,46,4,12-09-2024 06:23,14-09-2024 06:23,Delivered
9899,254,38,4,23-04-2024 11:31,26-04-2024 11:31,Delivered
9900,128,29,4,28-08-2024 19:58,30-08-2024 19:58,Delivered
9901,408,57,2,25-02-2024 00:08,02-03-2024 00:08,Delivered
9902,116,11,2,27-02-2024 11:01,01-03-2024 11:01,Delivered
9903,278,73,2,25-02-2024 17:36,27-02-2024 17:36,Delivered
9904,242,55,3,12-07-2024 10:02,18-07-2024 10:02,Delivered
9905,397,8,3,15-05-2024 13:44,,Cancelled
9906,106,77,3,23-06-2024 04:16,25-06-2024 04:16,Delivered
9907,99,80,1,03-05-2024 10:56,07-05-2024 10:56,Delivered
9908,390,54,3,11-06-2024 07:03,13-06-2024 07:03,Delivered
9909,451,79,4,25-02-2024 15:26,01-03-2024 15:26,Delivered
9910,455,27,5,28-04-2024 07:45,04-05-2024 07:45,Delivered
9911,288,15,2,07-01-2024 12:50,12-01-2024 12:50,Delivered
9912,22,36,5,26-04-2024 00:54,29-04-2024 00:54,Delivered
9913,313,27,2,05-02-2024 12:13,09-02-2024 12:13,Delivered
9914,12,52,1,25-09-2024 10:31,30-09-2024 10:31,Delivered
9915,203,57,2,27-04-2024 23:43,02-05-2024 23:43,Delivered
9916,349,15,2,29-01-2024 21:46,05-02-2024 21:46,Delivered
9917,189,74,1,28-07-2024 02:51,31-07-2024 02:51,Delivered
9918,446,26,1,29-08-2024 06:58,,Cancelled
9919,450,71,4,21-01-2024 16:10,27-01-2024 16:10,Delivered
9920,314,7,1,27-03-2024 15:18,02-04-2024 15:18,Delivered
9921,236,40,4,17-08-2024 12:44,23-08-2024 12:44,Delivered
9922,402,58,3,11-07-2024 23:54,,Cancelled
9923,23,26,5,07-06-2024 20:24,,Cancelled
9924,165,38,5,27-02-2024 12:58,,Cancelled
9925,77,24,2,27-07-2024 21:50,,Cancelled
9926,334,79,2,06-11-2024 03:19,,Cancelled
9927,166,34,3,07-01-2024 22:58,14-01-2024 22:58,Delivered
9928,414,7,3,11-08-2024 11:36,15-08-2024 11:36,Delivered
9929,340,24,3,29-05-2024 17:46,01-06-2024 17:46,Delivered
9930,67,24,3,08-04-2024 00:40,14-04-2024 00:40,Delivered
9931,195,63,1,19-05-2024 23:18,26-05-2024 23:18,Delivered
9932,22,16,3,19-01-2024 22:00,,Cancelled
9933,86,22,4,02-04-2024 20:35,09-04-2024 20:35,Delivered
9934,303,79,5,01-05-2024 04:51,,Cancelled
9935,32,61,3,30-01-2024 12:14,04-02-2024 12:14,Delivered
9936,180,74,1,08-06-2024 06:09,10-06-2024 06:09,Delivered
9937,458,11,4,05-04-2024 12:03,,Cancelled
9938,316,37,1,31-05-2024 06:18,05-06-2024 06:18,Delivered
9939,111,80,3,15-08-2024 21:41,,Cancelled
9940,133,28,5,17-03-2024 08:28,,Cancelled
9941,139,68,5,15-07-2024 21:12,20-07-2024 21:12,Delivered
9942,448,13,1,22-10-2024 16:46,29-10-2024 16:46,Delivered
9943,309,80,3,25-05-2024 00:32,01-06-2024 00:32,Delivered
9944,173,44,4,11-06-2024 08:46,13-06-2024 08:46,Delivered
9945,289,76,4,01-04-2024 01:54,,Cancelled
9946,245,19,4,12-02-2024 02:19,17-02-2024 02:19,Delivered
9947,288,77,5,29-01-2024 18:37,03-02-2024 18:37,Delivered
9948,117,80,4,27-09-2024 18:49,04-10-2024 18:49,Delivered
9949,244,29,3,04-09-2024 01:34,,Cancelled
9950,228,60,4,04-04-2024 12:01,10-04-2024 12:01,Delivered
9951,416,10,5,21-08-2024 02:34,,Cancelled
9952,230,79,4,22-08-2024 00:58,27-08-2024 00:58,Delivered
9953,170,47,4,20-02-2024 02:17,22-02-2024 02:17,Delivered
9954,289,13,1,28-04-2024 06:12,,Cancelled
9955,114,34,4,09-06-2024 19:57,16-06-2024 19:57,Delivered
9956,232,7,4,30-01-2024 10:54,02-02-2024 10:54,Delivered
9957,265,38,4,21-03-2024 00:07,25-03-2024 00:07,Delivered
9958,167,61,3,26-07-2024 01:26,02-08-2024 01:26,Delivered
9959,94,62,2,31-05-2024 04:04,04-06-2024 04:04,Delivered
9960,370,72,1,24-07-2024 08:06,,Cancelled
9961,321,32,3,05-04-2024 14:24,09-04-2024 14:24,Delivered
9962,85,51,4,02-01-2024 01:06,,Cancelled
9963,1,2,3,02-08-2024 04:41,,Cancelled
9964,367,70,5,19-10-2024 00:29,26-10-2024 00:29,Delivered
9965,310,4,4,11-04-2024 06:10,13-04-2024 06:10,Delivered
9966,305,71,4,16-01-2024 23:51,,Cancelled
9967,343,6,3,15-10-2024 07:50,19-10-2024 07:50,Delivered
9968,326,12,5,04-10-2024 22:47,07-10-2024 22:47,Delivered
9969,403,33,1,04-03-2024 12:22,,Cancelled
9970,83,37,2,26-09-2024 07:21,29-09-2024 07:21,Delivered
9971,67,71,2,09-08-2024 10:04,,Cancelled
9972,270,37,3,04-08-2024 03:19,10-08-2024 03:19,Delivered
9973,204,67,5,15-09-2024 11:24,,Cancelled
9974,390,56,2,11-02-2024 23:35,,Cancelled
9975,109,63,4,22-07-2024 13:02,24-07-2024 13:02,Delivered
9976,272,12,3,02-10-2024 06:54,05-10-2024 06:54,Delivered
9977,139,26,3,05-07-2024 14:57,10-07-2024 14:57,Delivered
9978,253,41,4,18-05-2024 18:34,21-05-2024 18:34,Delivered
9979,255,43,3,18-05-2024 17:47,,Cancelled
9980,200,57,4,01-03-2024 08:49,,Cancelled
9981,123,31,3,05-02-2024 20:44,10-02-2024 20:44,Delivered
9982,167,3,2,02-10-2024 17:56,,Cancelled
9983,372,76,3,07-01-2024 18:39,09-01-2024 18:39,Delivered
9984,211,34,3,28-02-2024 23:40,,Cancelled
9985,55,33,4,22-06-2024 07:25,29-06-2024 07:25,Delivered
9986,449,17,3,15-02-2024 18:14,22-02-2024 18:14,Delivered
9987,23,53,4,17-05-2024 22:16,,Cancelled
9988,101,14,1,15-04-2024 19:21,20-04-2024 19:21,Delivered
9989,320,31,1,12-02-2024 12:52,,Cancelled
9990,314,35,5,28-05-2024 07:48,,Cancelled
9991,398,48,3,10-07-2024 14:45,13-07-2024 14:45,Delivered
9992,313,61,5,08-08-2024 03:07,,Cancelled
9993,115,44,2,23-07-2024 14:03,29-07-2024 14:03,Delivered
9994,452,63,1,05-02-2024 18:38,09-02-2024 18:38,Delivered
9995,434,10,4,13-09-2024 08:18,15-09-2024 08:18,Delivered
9996,308,70,3,16-02-2024 22:04,22-02-2024 22:04,Delivered
9997,316,26,1,08-04-2024 13:48,14-04-2024 13:48,Delivered
9998,258,6,3,13-04-2024 12:16,,Cancelled
9999,63,8,1,21-05-2024 02:52,,Cancelled
10000,85,13,5,18-02-2024 14:09,20-02-2024 14:09,Delivered
10001,451,41,4,11-01-2024 17:26,17-01-2024 17:26,Delivered
10002,157,12,5,18-08-2024 14:19,20-08-2024 14:19,Delivered
10003,61,47,2,26-03-2024 08:45,,Cancelled
10004,197,77,4,28-04-2024 19:42,04-05-2024 19:42,Delivered
10005,48,64,1,21-04-2024 13:58,25-04-2024 13:58,Delivered
10006,13,10,3,02-11-2024 02:15,,Cancelled
10007,285,57,1,25-02-2024 00:10,29-02-2024 00:10,Delivered
10008,432,22,3,25-02-2024 05:43,,Cancelled
10009,126,8,1,02-10-2024 10:19,06-10-2024 10:19,Delivered
10010,242,41,1,02-02-2024 04:59,09-02-2024 04:59,Delivered
10011,296,79,5,01-03-2024 23:37,05-03-2024 23:37,Delivered
10012,328,37,4,13-05-2024 14:43,18-05-2024 14:43,Delivered
10013,397,1,2,01-01-2024 02:17,,Cancelled
10014,62,25,1,01-07-2024 19:01,04-07-2024 19:01,Delivered
10015,166,44,3,04-03-2024 11:33,08-03-2024 11:33,Delivered
10016,351,8,5,02-10-2024 06:37,09-10-2024 06:37,Delivered
10017,188,3,3,23-01-2024 18:21,25-01-2024 18:21,Delivered
10018,176,19,2,11-04-2024 12:22,17-04-2024 12:22,Delivered
10019,67,12,1,25-02-2024 21:14,02-03-2024 21:14,Delivered
10020,195,71,5,19-06-2024 18:34,26-06-2024 18:34,Delivered
10021,81,59,3,11-01-2024 06:02,16-01-2024 06:02,Delivered
10022,383,64,2,29-01-2024 11:18,01-02-2024 11:18,Delivered
10023,52,1,4,26-09-2024 15:49,02-10-2024 15:49,Delivered
10024,352,65,3,04-05-2024 12:38,10-05-2024 12:38,Delivered
10025,90,20,1,17-05-2024 10:25,23-05-2024 10:25,Delivered
10026,167,68,1,04-08-2024 00:12,08-08-2024 00:12,Delivered
10027,340,26,4,15-07-2024 11:49,,Cancelled
10028,368,58,1,06-03-2024 13:00,13-03-2024 13:00,Delivered
10029,363,26,3,11-08-2024 10:27,17-08-2024 10:27,Delivered
10030,333,62,3,02-08-2024 06:50,07-08-2024 06:50,Delivered
10031,231,4,3,06-01-2024 22:03,09-01-2024 22:03,Delivered
10032,48,9,1,10-03-2024 05:32,12-03-2024 05:32,Delivered
10033,69,6,5,03-09-2024 20:23,06-09-2024 20:23,Delivered
10034,245,80,3,06-01-2024 13:23,09-01-2024 13:23,Delivered
10035,128,46,5,12-06-2024 19:42,14-06-2024 19:42,Delivered
10036,267,11,4,07-09-2024 13:30,09-09-2024 13:30,Delivered
10037,431,3,4,10-10-2024 16:55,,Cancelled
10038,73,26,2,12-07-2024 23:19,17-07-2024 23:19,Delivered
10039,152,9,3,05-05-2024 20:21,11-05-2024 20:21,Delivered
10040,399,71,4,09-09-2024 16:02,12-09-2024 16:02,Delivered
10041,252,31,1,08-05-2024 16:49,13-05-2024 16:49,Delivered
10042,35,65,4,12-05-2024 14:11,19-05-2024 14:11,Delivered
10043,379,28,2,05-11-2024 16:24,12-11-2024 16:24,Delivered
10044,174,50,5,10-07-2024 10:51,13-07-2024 10:51,Delivered
10045,225,26,5,23-08-2024 06:55,25-08-2024 06:55,Delivered
10046,31,28,5,28-01-2024 22:03,04-02-2024 22:03,Delivered
10047,333,9,4,29-10-2024 10:47,03-11-2024 10:47,Delivered
10048,267,42,4,19-09-2024 03:25,21-09-2024 03:25,Delivered
10049,360,16,5,29-09-2024 03:17,06-10-2024 03:17,Delivered
10050,175,48,3,12-03-2024 19:48,18-03-2024 19:48,Delivered
10051,447,76,3,25-10-2024 07:48,,Cancelled
10052,462,31,4,26-02-2024 03:38,,Cancelled
10053,14,57,4,12-04-2024 04:51,15-04-2024 04:51,Delivered
10054,459,51,3,27-08-2024 16:12,,Cancelled
10055,373,79,1,27-05-2024 22:10,30-05-2024 22:10,Delivered
10056,102,41,2,03-03-2024 06:06,05-03-2024 06:06,Delivered
10057,205,22,1,23-10-2024 13:31,26-10-2024 13:31,Delivered
10058,346,53,5,25-06-2024 20:26,28-06-2024 20:26,Delivered
10059,427,26,3,28-09-2024 16:26,,Cancelled
10060,53,66,4,16-06-2024 20:25,23-06-2024 20:25,Delivered
10061,218,20,1,19-04-2024 17:47,,Cancelled
10062,238,24,1,03-08-2024 16:12,08-08-2024 16:12,Delivered
10063,144,60,1,29-08-2024 12:29,03-09-2024 12:29,Delivered
10064,296,11,4,04-06-2024 07:08,08-06-2024 07:08,Delivered
10065,157,57,2,21-09-2024 04:11,23-09-2024 04:11,Delivered
10066,202,10,3,29-02-2024 20:58,,Cancelled
10067,9,14,4,23-08-2024 16:23,28-08-2024 16:23,Delivered
10068,186,56,3,05-06-2024 00:47,09-06-2024 00:47,Delivered
10069,343,38,2,22-05-2024 04:09,27-05-2024 04:09,Delivered
10070,18,27,5,11-03-2024 12:33,17-03-2024 12:33,Delivered
10071,374,54,5,13-08-2024 17:42,15-08-2024 17:42,Delivered
10072,455,8,4,30-05-2024 01:27,,Cancelled
10073,341,65,4,16-04-2024 02:46,20-04-2024 02:46,Delivered
10074,196,78,5,14-03-2024 01:30,,Cancelled
10075,401,39,3,08-03-2024 04:25,14-03-2024 04:25,Delivered
10076,391,34,4,01-09-2024 10:35,04-09-2024 10:35,Delivered
10077,382,39,5,07-04-2024 03:03,11-04-2024 03:03,Delivered
10078,215,59,5,21-05-2024 23:15,27-05-2024 23:15,Delivered
10079,61,37,2,28-06-2024 22:27,03-07-2024 22:27,Delivered
10080,26,57,2,17-05-2024 10:11,24-05-2024 10:11,Delivered
10081,352,29,5,28-02-2024 08:54,02-03-2024 08:54,Delivered
10082,61,30,5,01-08-2024 21:38,,Cancelled
10083,16,71,4,28-05-2024 01:34,30-05-2024 01:34,Delivered
10084,165,48,1,14-01-2024 06:45,,Cancelled
10085,369,24,3,26-02-2024 00:01,,Cancelled
10086,380,56,2,04-11-2024 12:23,,Cancelled
10087,286,28,3,15-09-2024 02:23,20-09-2024 02:23,Delivered
10088,87,25,5,22-10-2024 07:16,25-10-2024 07:16,Delivered
10089,368,25,3,08-08-2024 05:06,14-08-2024 05:06,Delivered
10090,293,59,4,03-06-2024 09:55,05-06-2024 09:55,Delivered
10091,167,52,3,07-01-2024 09:08,10-01-2024 09:08,Delivered
10092,223,42,1,09-02-2024 07:41,11-02-2024 07:41,Delivered
10093,145,50,3,22-09-2024 01:29,25-09-2024 01:29,Delivered
10094,290,38,4,25-07-2024 16:44,28-07-2024 16:44,Delivered
10095,233,41,3,25-08-2024 11:24,30-08-2024 11:24,Delivered
10096,297,32,2,13-09-2024 11:53,17-09-2024 11:53,Delivered
10097,69,74,1,30-08-2024 12:27,,Cancelled
10098,385,14,5,13-08-2024 19:17,15-08-2024 19:17,Delivered
10099,113,80,5,03-01-2024 13:51,08-01-2024 13:51,Delivered
10100,20,64,1,27-08-2024 15:50,01-09-2024 15:50,Delivered
10101,107,4,2,27-06-2024 05:52,02-07-2024 05:52,Delivered
10102,154,38,5,01-09-2024 01:50,,Cancelled
10103,198,2,3,24-09-2024 18:05,27-09-2024 18:05,Delivered
10104,121,31,1,19-09-2024 21:55,21-09-2024 21:55,Delivered
10105,406,32,1,29-05-2024 21:25,,Cancelled
10106,372,24,5,18-01-2024 03:42,25-01-2024 03:42,Delivered
10107,331,1,3,12-01-2024 16:52,,Cancelled
10108,90,8,1,25-07-2024 07:28,,Cancelled
10109,91,15,1,16-08-2024 11:46,21-08-2024 11:46,Delivered
10110,23,41,3,06-06-2024 21:43,,Cancelled
10111,129,50,4,14-06-2024 13:41,16-06-2024 13:41,Delivered
10112,278,29,5,11-08-2024 21:20,16-08-2024 21:20,Delivered
10113,280,7,1,10-07-2024 13:47,14-07-2024 13:47,Delivered
10114,339,55,1,24-05-2024 06:21,,Cancelled
10115,328,69,2,10-02-2024 03:30,14-02-2024 03:30,Delivered
10116,106,15,1,02-04-2024 19:11,07-04-2024 19:11,Delivered
10117,426,43,2,15-10-2024 11:48,17-10-2024 11:48,Delivered
10118,371,5,4,13-02-2024 10:33,15-02-2024 10:33,Delivered
10119,47,55,5,01-10-2024 13:34,08-10-2024 13:34,Delivered
10120,323,2,2,24-02-2024 16:41,,Cancelled
10121,62,53,3,04-02-2024 07:32,08-02-2024 07:32,Delivered
10122,95,64,4,13-07-2024 08:31,18-07-2024 08:31,Delivered
10123,104,26,4,04-07-2024 01:12,07-07-2024 01:12,Delivered
10124,105,1,5,12-06-2024 16:38,,Cancelled
10125,107,13,3,27-03-2024 05:30,,Cancelled
10126,326,7,4,07-03-2024 02:20,,Cancelled
10127,127,29,1,07-03-2024 10:09,09-03-2024 10:09,Delivered
10128,317,12,4,04-11-2024 01:40,08-11-2024 01:40,Delivered
10129,364,69,1,08-06-2024 04:05,15-06-2024 04:05,Delivered
10130,462,55,3,03-05-2024 16:09,06-05-2024 16:09,Delivered
10131,105,29,1,30-08-2024 17:58,,Cancelled
10132,94,45,4,22-05-2024 08:26,26-05-2024 08:26,Delivered
10133,423,37,4,14-02-2024 13:01,,Cancelled
10134,272,25,5,22-07-2024 20:44,28-07-2024 20:44,Delivered
10135,393,59,1,27-09-2024 05:43,04-10-2024 05:43,Delivered
10136,374,31,5,20-10-2024 23:40,23-10-2024 23:40,Delivered
10137,375,1,2,03-05-2024 02:52,,Cancelled
10138,360,18,5,22-08-2024 00:11,27-08-2024 00:11,Delivered
10139,415,34,1,05-05-2024 08:17,09-05-2024 08:17,Delivered
10140,374,48,3,11-08-2024 10:24,,Cancelled
10141,48,12,4,26-05-2024 13:46,30-05-2024 13:46,Delivered
10142,143,6,1,23-06-2024 22:47,28-06-2024 22:47,Delivered
10143,342,41,1,04-03-2024 14:32,09-03-2024 14:32,Delivered
10144,22,18,3,26-01-2024 01:23,30-01-2024 01:23,Delivered
10145,18,33,4,27-10-2024 13:34,31-10-2024 13:34,Delivered
10146,336,69,5,27-01-2024 22:18,02-02-2024 22:18,Delivered
10147,281,55,1,17-06-2024 11:10,,Cancelled
10148,64,11,2,28-09-2024 18:37,04-10-2024 18:37,Delivered
10149,76,26,5,28-10-2024 13:19,,Cancelled
10150,270,9,5,16-09-2024 10:22,23-09-2024 10:22,Delivered
10151,115,23,2,28-10-2024 02:33,03-11-2024 02:33,Delivered
10152,159,5,1,28-04-2024 08:42,,Cancelled
10153,330,62,3,30-05-2024 14:27,01-06-2024 14:27,Delivered
10154,52,52,4,15-05-2024 13:23,22-05-2024 13:23,Delivered
10155,63,45,4,14-07-2024 20:20,17-07-2024 20:20,Delivered
10156,112,35,4,22-08-2024 12:01,,Cancelled
10157,12,18,3,13-04-2024 11:31,18-04-2024 11:31,Delivered
10158,365,75,1,23-06-2024 05:27,28-06-2024 05:27,Delivered
10159,153,37,5,09-06-2024 02:18,,Cancelled
10160,267,48,3,23-01-2024 12:48,,Cancelled
